date,open,high,low,close,volume
6/8/2012,92.97,94.5,92.23,94,914100
6/11/2012,95,95.08,91.99,92.25,1136000
6/12/2012,92.44,94.54,91.622,94.26,826000
6/13/2012,93.82,94.53,91.31,91.65,1087700
6/14/2012,92.14,93.74,91.64,92.98,1027500
6/15/2012,93.07,96,92.661,95.84,1279000
6/18/2012,95.75,97.88,94.87,97.01,1408300
6/19/2012,97.24,97.7,96.15,96.76,1003600
6/20/2012,95.87,98.42,95.275,97.7,1009700
6/21/2012,97.4,97.42,94.51,95.05,1060700
6/22/2012,95.41,96.35,94,95.605,1838000
6/25/2012,94.49,94.83,93.0601,94.37,643000
6/26/2012,94.45,96.13,93.24,94.17,754500
6/27/2012,94.54,94.54,92.23,93.26,622900
6/28/2012,92.4,92.84,89.1,90.29,1141200
6/29/2012,91.9,93.99,88.71,93.38,1438200
7/2/2012,93.08,93.44,90.17,92.07,1281500
7/3/2012,92.3,94.98,91.63,93.59,494000
7/5/2012,93.56,95.45,93.13,94.41,747800
7/6/2012,93.55,95.17,92.86,93.66,467500
7/9/2012,93.54,94.09,92.12,93.36,464900
7/10/2012,93.76,95.39,92.55,93.19,522100
7/11/2012,93.1,93.45,89.68,91.05,606600
7/12/2012,90.87,91.95,88.28,91.45,751600
7/13/2012,91.67,92.97,91.37,92.69,281100
7/16/2012,92.17,93.9099,90.83,91,473300
7/17/2012,91.62,92.23,89.6701,91.35,434700
7/18/2012,90.8,93,90.18,91.96,552000
7/19/2012,92.42,93.54,91.91,92.51,399100
7/20/2012,91.44,91.72,87.04,87.53,1126900
7/23/2012,83.76,87.05,83.01,86.47,1357600
7/24/2012,86.69,87.13,84.37,85.14,367900
7/25/2012,85.11,85.55,83.41,83.78,575000
7/26/2012,85,87.26,85,86.37,889400
7/27/2012,86.36,88.07,85.5,87.38,496800
7/30/2012,87.81,88.16,86.57,87.51,351800
7/31/2012,87.45,88.11,84.63,84.88,898300
8/1/2012,85.03,85.92,83.37,83.74,1017100
8/2/2012,83.3,86.31,82.64,85.25,763300
8/3/2012,86.68,87.99,86.04,87.78,679300
8/6/2012,87.33,88.98,87,87.89,644800
8/7/2012,87.93,88.93,87.72,88.26,388500
8/8/2012,87.68,87.8599,85.73,86.53,702600
8/9/2012,88.52,88.6095,86.7,87.09,625900
8/10/2012,86.94,87.07,84.86,85.35,578200
8/13/2012,84.5,85.35,83.8,84.11,818000
8/14/2012,84.86,88.05,84.85,86.14,1464900
8/15/2012,85.77,86.76,85.5,85.9,506500
8/16/2012,85.93,90.47,85.71,90.27,1452900
8/17/2012,90.96,92.03,90.25,91.85,881700
8/20/2012,91.99,92.67,90.09,90.9,824600
8/21/2012,91,92.11,90.27,91.99,652100
8/22/2012,91.92,92.05,90.95,91.9,679800
8/23/2012,91.38,92.39,91.17,92.21,468600
8/24/2012,92.45,93.28,91.95,92.96,598800
8/27/2012,93.58,93.96,92.67,93.69,965200
8/28/2012,93.68,95.2,93.24,94.85,977100
8/29/2012,94.31,95.13,93.33,94.33,910300
8/30/2012,94.09,94.92,93.07,93.63,332600
8/31/2012,94.25,94.5,93,94,576600
9/4/2012,94.03,94.55,92.8101,94.18,1235500
9/5/2012,94.43,94.82,92.54,92.92,1192100
9/6/2012,93.8,95.8,92.84,95.26,1804400
9/7/2012,102.75,103.52,99.26,101.54,3115400
9/10/2012,101.5,102.19,100.05,100.19,846900
9/11/2012,99.02,100.84,98.92,99.34,544400
9/12/2012,99.28,99.78,98.45,98.9,656500
9/13/2012,97.43,100.4,97.3,100.16,950200
9/14/2012,100,102.4,99.78,100.87,994800
9/17/2012,101.35,101.35,99.4,99.66,648700
9/18/2012,98.97,98.975,96.32,97.77,610000
9/19/2012,97.73,98.82,97.32,98.55,468400
9/20/2012,98.85,99.01,97.4,98.5,384600
9/21/2012,98.38,99.08,97.24,97.92,518200
9/24/2012,97.46,98.86,97.15,98.44,526000
9/25/2012,98.7,99.38,97,97.09,698900
9/26/2012,96.5,97.38,95.43,96.48,512100
9/27/2012,97.2,97.33,95.6,96.66,429900
9/28/2012,96.38,96.95,94.55,96.305,409000
10/1/2012,96.78,97.97,95.7,96.81,460500
10/2/2012,97.16,97.16,95.38,96.3,370900
10/3/2012,96.43,97.81,96.16,97.54,369400
10/4/2012,97.74,98.98,97.1762,98.955,417800
10/5/2012,99.2,100.37,98.79,99.77,581600
10/8/2012,100.35,100.35,98,98.17,331600
10/9/2012,98.045,98.045,95.14,95.75,324400
10/10/2012,95.73,97.03,95.73,96.34,301500
10/11/2012,97.02,97.54,95.42,95.65,419400
10/12/2012,95.26,96.91,94.98,95.22,586300
10/15/2012,95.59,95.99,94.29,95.3,250300
10/16/2012,95,98.18,91.85,98,2007100
10/17/2012,98.09,99.82,95.901,96.34,1005800
10/18/2012,94.55,96.71,93.46,95.55,1994500
10/19/2012,95.37,96.06,94.18,94.78,761600
10/22/2012,94.42,95.04,93.54,95.01,597500
10/23/2012,93.95,94.69,92.74,94.04,471800
10/24/2012,94.19,94.78,92.92,93.14,626400
10/25/2012,93.57,93.8354,91.88,92.27,489500
10/26/2012,92.27,93.32,91.2,92.41,436500
10/31/2012,92,92.85,91,92.19,434300
11/1/2012,92.25,93.78,90.501,93.71,556900
11/2/2012,93.8,94.13,92.44,92.45,415700
11/5/2012,92.45,92.88,90.9,92.68,338900
11/6/2012,92.78,94.11,91.24,94.06,557900
11/7/2012,93.11,94.42,92.73,93.05,459100
11/8/2012,92.86,93.57,90.435,90.99,758800
11/9/2012,89.48,90.99,86.9801,88.34,1630900
11/12/2012,88.57,88.57,86.61,87.22,682600
11/13/2012,86.74,89.655,86.26,89.46,982600
11/14/2012,89.34,89.77,86.88,87.31,519300
11/15/2012,86.99,89.14,86.761,86.93,804000
11/16/2012,87.56,88.6,87.31,87.6,1144800
11/19/2012,88.4,90.24,88.27,89.0233,785500
11/20/2012,89.03,89.3501,88.21,88.94,375500
11/21/2012,88.85,91.04,88.85,90.52,417400
11/23/2012,90.79,92.25,90.68,92.2,254700
11/26/2012,92.17,93.1,90.93,92.93,524000
11/27/2012,92.9,93.92,92.5001,93.24,564900
11/28/2012,92.72,94.55,91.48,94.19,1086800
11/29/2012,94.29,94.3754,91.99,93.15,1660400
11/30/2012,98,100.4,97.52,100.28,4001200
12/3/2012,100,101.03,99.815,100.9,1088900
12/4/2012,100.95,100.95,99.73,100.38,1159300
12/5/2012,100.4,100.7,99.7,100.19,676800
12/6/2012,100.3,101.61,99.95,101.53,738600
12/7/2012,101.45,101.5899,100.02,100.44,730000
12/10/2012,100.57,100.59,99.43,99.53,539300
12/11/2012,99.6,100.02,96.7,97.03,982100
12/12/2012,97.76,97.85,95.09,95.4,837400
12/13/2012,95.57,96.234,94.15,94.25,1002700
12/14/2012,94.3,95.33,94.1,95,739200
12/17/2012,95.88,97.27,95.19,97.24,809300
12/18/2012,97.6,98.67,97,97.92,674000
12/19/2012,98.33,98.33,96.12,96.34,469000
12/20/2012,96.48,97.13,95.53,96.41,430800
12/21/2012,95.11,97.81,94.77,97.23,619100
12/24/2012,97.13,97.49,96.8655,97.1,138800
12/26/2012,96.8,97.4,95.47,95.72,401200
12/27/2012,95.57,96.575,94.48,96.44,386900
12/28/2012,95.89,97.4,95.4846,96.55,323100
12/31/2012,96.67,98.27,96.2833,98.26,435200
1/2/2013,100.26,102.48,99.64,101.53,1190300
1/3/2013,101.69,102.56,100.6,101.99,787900
1/4/2013,97.76,99.41,96.5,97.85,1906900
1/7/2013,97.48,98.15,95.66,96.32,875800
1/8/2013,96.82,96.82,94.22,95.09,1263800
1/9/2013,95.8,95.99,93.32,94.22,922900
1/10/2013,94.6,94.6,92.11,94.32,1095700
1/11/2013,93.88,94.48,92.46,93.39,795500
1/14/2013,93.47,95.4,93.25,94.99,723200
1/15/2013,94.35,94.77,93.26,94.6,404100
1/16/2013,95.51,95.51,93.85,94.99,294500
1/17/2013,94.69,95.98,94.18,95.66,453100
1/18/2013,95.66,95.66,93.59,94.29,506600
1/22/2013,94.78,96.4,93.835,96.17,727600
1/23/2013,95.73,97.14,95.24,97.14,385100
1/24/2013,96.39,99.9354,96.39,98.01,727500
1/25/2013,98.29,100.6,98.02,100.4,674600
1/28/2013,100.25,100.41,98.49,98.54,413700
1/29/2013,98.06,98.54,96.74,98.21,694300
1/30/2013,98.15,98.66,97.15,97.84,468400
1/31/2013,97.25,98.71,96.47,97.82,542300
2/1/2013,98.73,98.83,97.29,97.54,427300
2/4/2013,97.46,98.81,96.68,97.37,627000
2/5/2013,98.35,100.18,97.45,99.52,572400
2/6/2013,99.33,100.59,98.6,99.66,429500
2/7/2013,99.31,99.93,98.16,98.96,296800
2/8/2013,99.14,100.19,98.32,99.32,212400
2/11/2013,99.28,100.19,98.68,99.19,231000
2/12/2013,99.53,100.06,98.41,98.71,341900
2/13/2013,98.72,99.68,98.26,99.49,320100
2/14/2013,88.3,89.51,86.9,87.8,6945300
2/15/2013,88.32,88.77,86.95,87.96,1769700
2/19/2013,87.68,88.48,83.45,85.68,3131400
2/20/2013,85.61,87.31,85.325,87.17,1912800
2/21/2013,86.75,87.9,85.45,87.67,1504200
2/22/2013,88.01,89.28,87.61,88.05,1428900
2/25/2013,88.17,90.21,87.74,88.07,1577900
2/26/2013,88.02,88.83,85.56,86.2,1697000
2/27/2013,86.64,88.49,86.45,88.03,1256800
2/28/2013,88,89.04,87.7143,88.56,1117100
3/1/2013,88.39,89.39,87.8201,88.78,937000
3/4/2013,89.2,90.39,88.83,89.79,753100
3/5/2013,90.27,92.12,90.04,91.68,1325600
3/6/2013,91.38,91.69,90.79,91.11,1396800
3/7/2013,90.72,91.19,89.31,89.91,948800
3/8/2013,90.08,90.419,89,89.79,1657300
3/11/2013,89.88,90.53,89.52,89.82,1240500
3/12/2013,89.73,89.88,87.15,87.19,1011000
3/13/2013,87.93,88.7,86.63,87.49,1455600
3/14/2013,87.85,89.03,87.18,88.368,2943100
3/15/2013,75.96,76.93,72.51,74.14,13814500
3/18/2013,73.61,74.74,72.94,73.96,2411000
3/19/2013,74.21,75.15,74.17,74.91,2306200
3/20/2013,75.44,78.2,74.93,77.38,2470100
3/21/2013,77.28,79.2,76.1,76.39,2481300
3/22/2013,77.43,77.95,77.05,77.52,1562500
3/25/2013,77.86,78.26,76.11,77.22,947700
3/26/2013,77.17,79.67,76.8,79.3,1418800
3/27/2013,78.99,80.6525,78.63,80.48,1337900
3/28/2013,80.46,81.59,80.17,81.29,1995400
4/1/2013,81.1,81.85,80.85,81.69,1087900
4/2/2013,82.09,83.4,81.85,82.48,1654400
4/3/2013,82.45,82.66,81.41,82,1711600
4/4/2013,84.3,84.8599,82.43,84.74,2138100
4/5/2013,83.54,84.4,82.69,84.05,1515900
4/8/2013,84.05,84.6,83.75,84.04,1650300
4/9/2013,84.39,84.95,84.09,84.53,1441100
4/10/2013,84.53,86.63,84.25,85.65,1608600
4/11/2013,85.7,88.65,85.52,88.14,2312900
4/12/2013,87.75,88.6,86.63,87.69,1697900
4/15/2013,87.5,87.6599,85.37,85.76,1531700
4/16/2013,86.68,86.9899,85.68,86.645,1476900
4/17/2013,86.03,86.1999,83.85,84.469,1378100
4/18/2013,85.04,85.04,82.2401,82.97,1298000
4/19/2013,83.19,84.24,82.48,83.7,1396000
4/22/2013,84,85.64,83.31,84.84,806300
4/23/2013,85.42,86.79,85.2,86.46,1071500
4/24/2013,86.43,86.75,84.6201,86.22,946200
4/25/2013,86.72,87,85.48,85.64,969900
4/26/2013,85.69,86.62,85.22,85.99,704000
4/29/2013,85.87,87.83,85.845,86.72,997600
4/30/2013,86.98,87.87,86.47,87.65,826000
5/1/2013,87.09,87.56,86.22,86.56,1073600
5/2/2013,86.36,89.75,86.36,89.36,1372600
5/3/2013,89.98,90.63,89.8101,90.18,964900
5/6/2013,89.97,91.47,89.96,91.12,650600
5/7/2013,91,91.06,89.95,90.41,655300
5/8/2013,90.4,91.56,90.12,91.48,442100
5/9/2013,90.98,91.58,89.39,89.39,827600
5/10/2013,89.73,92.52,89.4,92.18,880300
5/13/2013,92.22,93.405,92.04,92.99,900300
5/14/2013,92.66,94.52,92.4,93.51,570200
5/15/2013,93.45,93.96,92.37,93.61,587000
5/16/2013,93.04,94.29,92.6101,93.09,1006500
5/17/2013,93.43,94.17,92.75,93.97,491100
5/20/2013,93.97,95.25,93.71,94.87,726500
5/21/2013,94.87,96.249,94.84,94.88,1076100
5/22/2013,94.81,96.3,93.42,94.06,1073800
5/23/2013,93.04,93.74,92.53,93.22,873900
5/24/2013,92.79,93.53,91.58,92.12,667300
5/28/2013,92.92,93.49,91.78,92.09,513800
5/29/2013,91.75,92.58,91,91.67,713900
5/30/2013,91.74,92.09,91.1,91.44,517700
5/31/2013,91.06,91.62,90.42,90.76,683400
6/3/2013,91.24,91.24,88.2,89.74,653800
6/4/2013,87.9,89.54,85.76,87.11,1344700
6/5/2013,86.72,88,85.98,86.09,726900
6/6/2013,86.27,86.91,85.83,86.89,554400
6/7/2013,87.16,87.7575,85.51,85.65,938900
6/10/2013,86.79,87.3,86.17,86.59,1609700
6/11/2013,86,86.74,83.65,84.13,2308500
6/12/2013,95.36,98.88,95.1,96.64,7492200
6/13/2013,96.36,97.45,95.245,97.01,1521300
6/14/2013,96.08,97,95.19,96.14,838700
6/17/2013,96.12,96.68,95.5,96.02,714400
6/18/2013,96,96.85,95.765,96.6,542600
6/19/2013,96.32,96.64,94.95,95.04,473700
6/20/2013,94.45,94.73,92.97,93.4,645500
6/21/2013,93.93,94.36,91.94,94.15,1042100
6/24/2013,93.28,98.3266,92.552,97.18,2092000
6/25/2013,98.01,98.8,96.85,97.89,897100
6/26/2013,98.8,100,98.12,98.71,779400
6/27/2013,98.91,99.45,98.34,99.25,919100
6/28/2013,98.61,100.41,97.98,100.12,1186000
7/1/2013,100,100.69,98.58,99.01,605900
7/2/2013,99.19,99.74,96.6,97.48,1141400
7/3/2013,97.37,99.21,97.37,98.66,298100
7/5/2013,99.49,100.64,99.11,100.23,482000
7/8/2013,100.15,101.41,99.7,100.16,721200
7/9/2013,100.25,101.48,99.13,99.5,527000
7/10/2013,99.6,99.89,98.59,99.29,549000
7/11/2013,100.11,100.94,99.8301,100.73,405000
7/12/2013,100.31,100.905,99.39,100.57,345300
7/15/2013,100.85,100.96,99.23,99.46,363700
7/16/2013,99.04,99.21,97.726,98.94,654600
7/17/2013,98.98,99.04,97.09,97.13,466000
7/18/2013,97.36,98.37,96.77,97.8,412000
7/19/2013,97.77,98.51,96.95,97.39,387600
7/22/2013,97.3,98.67,97.24,98.67,380800
7/23/2013,98.66,98.82,95.71,95.9,668400
7/24/2013,96.24,96.43,93.36,94.06,723400
7/25/2013,94.19,95.4,93.34,95.31,599200
7/26/2013,94.89,100.47,94.89,99.68,1119600
7/29/2013,99.72,100.17,97.97,98.89,591700
7/30/2013,98.98,100.64,98.961,100.47,443900
7/31/2013,100.53,101.43,99.92,100.9,392400
8/1/2013,100.9,101.84,100.09,101.65,850000
8/2/2013,101.35,105.01,100.24,103.47,1084700
8/5/2013,103.5,103.9625,101.77,102.38,478200
8/6/2013,102.41,104.42,102.41,103.51,618800
8/7/2013,103.18,103.18,101.5301,102.17,378400
8/8/2013,102.47,106.1,102.1217,106.03,718700
8/9/2013,105.8,106.89,105.0101,105.8,781700
8/12/2013,105.28,105.95,104.81,105.28,396300
8/13/2013,105.45,106.5,104.54,105.45,272500
8/14/2013,104.81,105.62,103.45,103.5,301000
8/15/2013,102.3,102.78,98.05,99.21,1525900
8/16/2013,99.47,100.39,98.48,98.61,1027300
8/19/2013,98.12,99.63,98.1,99.31,827000
8/20/2013,99.85,103.04,99.4,101.47,731100
8/21/2013,101.31,102.56,100.15,101.52,524200
8/22/2013,102.05,102.5299,100.955,102.04,225200
8/23/2013,102.81,103.94,101.13,103.75,469300
8/26/2013,104.32,105,103.32,104.18,394500
8/27/2013,102.99,103.15,99.91,100.31,476900
8/28/2013,100.36,101.07,99.5601,100.1,385100
8/29/2013,99.91,101.51,99.541,100.99,240700
8/30/2013,102.55,102.55,99.08,99.24,567300
9/3/2013,100.62,100.99,98.28,98.54,627000
9/4/2013,98.54,98.975,97.41,97.86,949000
9/5/2013,98.09,98.32,97.301,98,856500
9/6/2013,98.1,99.02,96.442,97.24,947500
9/9/2013,99.2,101.88,98.45,101.35,912900
9/10/2013,102.04,104.26,101.0947,103.67,783200
9/11/2013,103.43,104.2,101.68,102.16,781000
9/12/2013,101.53,103.1035,99.96,100.16,1780200
9/13/2013,114.1,118.27,112.47,117.53,4487000
9/16/2013,118.5,120.11,117.381,118.35,1471800
9/17/2013,116.98,117.925,116.63,117.13,1055800
9/18/2013,117.08,120.365,116.46,119.99,1261100
9/19/2013,120.72,121.4977,118.3,118.75,922900
9/20/2013,119.27,119.82,116.66,117.63,1283300
9/23/2013,116.14,117.87,116,117.11,586400
9/24/2013,117.08,118.34,116.23,117.15,434100
9/25/2013,117.65,117.8958,115.71,116.78,352300
9/26/2013,117.75,118.88,116.83,117.32,356600
9/27/2013,117.11,119.17,116.08,119.11,488100
9/30/2013,118.07,119.75,117.29,119.46,620600
10/1/2013,119.65,121.99,119.0901,121.74,854600
10/2/2013,121.31,121.86,120.6,121.42,398800
10/3/2013,121.86,126.025,121.81,124.04,1144800
10/4/2013,124.16,125,122.84,123.92,1119700
10/7/2013,122.79,125.15,122.32,123.49,695400
10/8/2013,123.17,123.57,119.93,119.99,944100
10/9/2013,118.77,120.02,116.41,118.63,823300
10/10/2013,120.27,120.93,118.8,119.81,541700
10/11/2013,120,120,118.23,118.638,597200
10/14/2013,117.56,118.74,116.35,118.22,663600
10/15/2013,118.55,119.06,116.5801,117.85,1168300
10/16/2013,118.5,122.43,117.92,121.584,685600
10/17/2013,121.08,124.11,120.07,123.69,652400
10/18/2013,124.69,126.95,124,126.21,682900
10/21/2013,127.31,127.46,123.07,125.99,981200
10/22/2013,127.05,127.8999,124.78,126.11,292000
10/23/2013,125.33,126.19,124.42,125.77,255800
10/24/2013,125.61,128.28,125.04,128.28,378200
10/25/2013,128.85,128.9,126.7,127.52,465700
10/28/2013,127.55,129.14,126.48,127.29,561100
10/29/2013,127.59,128.39,126.81,128.29,230200
10/30/2013,128.19,129.419,127.67,128.56,414600
10/31/2013,128.3,129.97,127.5,128.85,439900
11/1/2013,128.8,130.33,127.68,128.63,271800
11/4/2013,129.31,131.33,128.43,130.7,354400
11/5/2013,130.4,131.99,128.85,131.5,232100
11/6/2013,131.84,131.94,129.63,131.41,282300
11/7/2013,131.46,131.96,126.3,126.84,593600
11/8/2013,127.06,129.2,126.61,127.89,507600
11/11/2013,128.46,129.91,127.07,128.27,377400
11/12/2013,128.62,129.67,127.22,129.53,587500
11/13/2013,128.54,130.53,128.02,130.41,433400
11/14/2013,130.31,130.67,129.05,130.44,305700
11/15/2013,130.16,132.35,130.16,131.242,391500
11/18/2013,132.02,132.72,129.58,129.98,357500
11/19/2013,129.96,131.409,127.37,127.49,371400
11/20/2013,128.1,128.34,125.74,125.8,444700
11/21/2013,125.8,129.16,125.8,127.11,462900
11/22/2013,127.37,128.54,127.01,128,326600
11/25/2013,128.16,130,127.95,129.15,311800
11/26/2013,128.89,130.73,128.842,128.89,454600
11/27/2013,129,129.4899,127.86,128.47,433300
11/29/2013,128.66,128.7499,126.43,126.94,340000
12/2/2013,126.74,128.118,126.34,126.93,396500
12/3/2013,126.39,126.89,124.44,125.01,598100
12/4/2013,123.73,124.9899,122.55,123.48,1079800
12/5/2013,124.85,125.9,117.8,118,2509100
12/6/2013,92.27,97.75,91.7,93.76,13926700
12/9/2013,93.13,93.8,89.65,90.21,6152800
12/10/2013,89.42,96.31,89.42,94.39,4165200
12/11/2013,94.22,95.36,92.74,93.21,3018400
12/12/2013,93.37,93.37,91.1,91.24,914500
12/13/2013,91.48,93.32,91.26,91.96,876800
12/16/2013,92.14,92.995,90.6,91.18,1095100
12/17/2013,91.94,91.94,88.6125,91.63,1820700
12/18/2013,91.5,94.39,91.49,93.64,1849000
12/19/2013,93.02,94.63,92.73,93.44,743200
12/20/2013,93.71,95.1947,93.235,95.19,1917100
12/23/2013,95.17,95.92,93.01,93.36,1092600
12/24/2013,93.42,94.99,93.06,94.42,515900
12/26/2013,95.05,95.5499,94.35,94.81,544100
12/27/2013,94.69,95.4,93.48,93.53,412000
12/30/2013,93.75,94.38,93.07,94.37,622800
12/31/2013,94.26,97.15,93.59,96.52,1382500
1/2/2014,96.21,98.26,95.7,95.91,1619100
1/3/2014,95.9,97.03,94.6599,94.92,708200
1/6/2014,95.03,95.65,92.51,92.91,1182000
1/7/2014,93.32,94.825,92.17,94.46,829900
1/8/2014,94.24,94.316,92.96,94.17,653800
1/9/2014,94.19,94.42,91.61,92.29,1126000
1/10/2014,92.6,93.58,91.66,92.33,790900
1/13/2014,91.98,92.36,88.1508,88.89,1198700
1/14/2014,89.13,90.3,88.32,88.76,999600
1/15/2014,88.5,88.853,82.4201,85.89,3204800
1/16/2014,85.5,85.75,82.33,82.75,2979100
1/17/2014,81.67,85.24,81.19,83.56,1772800
1/21/2014,83.82,83.82,80.47,80.93,1618500
1/22/2014,81.24,83.1,80.35,83.06,1297200
1/23/2014,82.8,84.79,82.49,84.62,1604600
1/24/2014,84.42,86.98,83.32,83.97,1624200
1/27/2014,83.655,84.6,82.5,83.11,874500
1/28/2014,82.7,84.41,82.7,84.25,995800
1/29/2014,83.46,84.63,81.895,82.55,1143400
1/30/2014,83.04,86.17,82.79,85.97,919800
1/31/2014,83.87,86.03,83.5,85.71,1188100
2/3/2014,85.75,86.03,83.09,83.93,1443400
2/4/2014,84.07,85.11,83.3303,83.5,1108600
2/5/2014,83.58,85.88,82.52,85.82,1321900
2/6/2014,85.96,88.8197,85.96,88.34,1213800
2/7/2014,87.31,89.62,86.01,88.31,976700
2/10/2014,88.26,88.76,87.09,87.72,558100
2/11/2014,87.88,87.88,86.285,86.45,1306000
2/12/2014,86.29,87.22,85.2,86.42,749200
2/13/2014,86.07,87.0494,85.6,86.04,748800
2/14/2014,85.82,86.47,85.01,85.71,714800
2/18/2014,85.87,88.43,85.76,87.75,645200
2/19/2014,87.76,88.9,87.19,87.56,535200
2/20/2014,87.6,88.32,85.72,86.15,791700
2/21/2014,86.15,87.18,83.98,85.98,1323500
2/24/2014,86,88.21,85.99,87.44,897100
2/25/2014,87.46,89.5,87.46,88.79,776200
2/26/2014,89,92.67,88.351,90.22,1149500
